chr,gene_id,ID,Locus.Tag,Region,Product
Ga0197603_11,MSTRG.552,2758109648, Ga0197603_0713,complement(780753..782429), 2-octaprenylphenol hydroxylase
Ga0197603_11,MSTRG.553,2758109649, Ga0197603_0714,complement(782907..783401), nicotinamide-nucleotide amidase
Ga0197603_11,MSTRG.554,2758109650, Ga0197603_0715,complement(783833..785152), GTP-binding protein HflX
Ga0197603_11,MSTRG.555,2758109651, Ga0197603_0716,complement(785164..785493), RNA-binding protein Hfq
Ga0197603_11,MSTRG.556,2758109652, Ga0197603_0717,complement(785520..786503), tRNA dimethylallyltransferase
Ga0197603_11,MSTRG.556,2758109653, Ga0197603_0718,complement(786503..787405), dihydropteroate synthase
Ga0197603_11,MSTRG.557,2758109654, Ga0197603_0719,complement(787524..789464), membrane protease FtsH catalytic subunit
Ga0197603_11,MSTRG.558,2758109655, Ga0197603_0720,complement(789526..790158), 23S rRNA Um-2552 2'-O-methyltransferase
Ga0197603_11,MSTRG.559,2758109656, Ga0197603_0721,790224..790529, RNA-binding protein
Ga0197603_11,MSTRG.560,2758109657, Ga0197603_0722,790545..790919, uncharacterized protein
Ga0197603_11,MSTRG.561,2758109658, Ga0197603_0723,complement(791119..791892), murein DD-endopeptidase MepM murein hydrolase activator NlpD
Ga0197603_11,MSTRG.561,2758109659, Ga0197603_0724,complement(791889..792503), membrane protein YqaA with SNARE-associated domain
Ga0197603_11,MSTRG.562,2758109660, Ga0197603_0725,complement(792522..793199), protein-L-isoaspartate(D-aspartate) O-methyltransferase
Ga0197603_11,MSTRG.562,2758109661, Ga0197603_0726,complement(793196..793975), 5'-nucleotidase 3'-nucleotidase exopolyphosphatase
Ga0197603_11,MSTRG.563,2758109662, Ga0197603_0727,794075..794614, DNA-nicking Smr family endonuclease
Ga0197603_11,MSTRG.564,2758109663, Ga0197603_0728,complement(794931..796040), TruD family tRNA pseudouridine synthase
Ga0197603_11,MSTRG.565,2758109664, Ga0197603_0729,complement(796160..796651), 2-C-methyl-D-erythritol 2 4-cyclodiphosphate synthase
Ga0197603_11,MSTRG.566,2758109665, Ga0197603_0730,complement(796668..797477), 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
Ga0197603_11,MSTRG.566,2758109666, Ga0197603_0731,complement(797474..797839), cell division protein FtsB
Ga0197603_11,MSTRG.567,2758109667, Ga0197603_0732,complement(797843..799135), enolase
Ga0197603_11,MSTRG.568,2758109668, Ga0197603_0733,complement(799260..799622), hypothetical protein
Ga0197603_11,MSTRG.568,2758109669, Ga0197603_0734,complement(799619..800461), 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase)
Ga0197603_11,MSTRG.568,2758109670, Ga0197603_0735,complement(800436..800951), transferase family hexapeptide repeat protein
Ga0197603_11,MSTRG.568,2758109671, Ga0197603_0736,complement(800948..802612), CTP synthase
Ga0197603_11,MSTRG.569,2758109672, Ga0197603_0737,complement(802786..803028), hypothetical protein
Ga0197603_11,MSTRG.570,2758109673, Ga0197603_0738,803192..805081, DNA topoisomerase IV subunit B
Ga0197603_11,MSTRG.571,2758109674, Ga0197603_0739,805348..806456, transposase InsO family protein
Ga0197603_11,MSTRG.572,2758109675, Ga0197603_0740,complement(806566..807870), chitinase class I
Ga0197603_11,MSTRG.573,2758109676, Ga0197603_0741,complement(807971..808774), hypothetical protein
Ga0197603_11,MSTRG.574,2758109677, Ga0197603_0742,complement(808796..809290), uncharacterized protein DUF4189
Ga0197603_11,MSTRG.575,2758109678, Ga0197603_0743,complement(809322..810380), type IV secretion system protein VirB6
Ga0197603_11,MSTRG.576,2758109679, Ga0197603_0744,complement(810469..811296), type IV secretion system protein VirB5
Ga0197603_11,MSTRG.576,2758109680, Ga0197603_0745,complement(811289..813742), type IV secretion system protein VirB4
Ga0197603_11,MSTRG.577,2758109681, Ga0197603_0746,complement(813844..814155), type IV secretion system protein VirB3
Ga0197603_11,MSTRG.577,2758109682, Ga0197603_0747,complement(814148..814573), type IV secretion system protein VirB2
Ga0197603_11,MSTRG.578,2758109683, Ga0197603_0748,complement(814631..815473), type IV secretion system protein VirB1
Ga0197603_11,MSTRG.579,2758109684, Ga0197603_0749,complement(815522..816562), type IV secretion system protein VirB11
Ga0197603_11,MSTRG.580,2758109685, Ga0197603_0750,complement(816577..817746), type IV secretion system protein VirB10
Ga0197603_11,MSTRG.580,2758109686, Ga0197603_0751,complement(817743..818510), type IV secretion system protein VirB9
Ga0197603_11,MSTRG.580,2758109687, Ga0197603_0752,complement(818507..819526), type IV secretion system protein VirB8
Ga0197603_11,MSTRG.581,2758109688, Ga0197603_0753,complement(819652..820062), toxin co-regulated pilus biosynthesis protein Q
Ga0197603_11,MSTRG.582,2758109689, Ga0197603_0754,complement(820395..822068), type IV secretion system protein VirD4
Ga0197603_11,MSTRG.583,2758109690, Ga0197603_0755,complement(822105..822347), hypothetical protein
Ga0197603_11,MSTRG.584,2758109691, Ga0197603_0756,complement(823067..823138), label=tRNA
Ga0197603_11,MSTRG.585,2758109692, Ga0197603_0757,complement(823232..825253), excinuclease ABC subunit B
Ga0197603_11,MSTRG.586,2758109693, Ga0197603_0758,825403..825936, type IV fimbrial biogenesis protein FimT
Ga0197603_11,MSTRG.587,2758109694, Ga0197603_0759,825995..826068, label=tRNA
Ga0197603_11,MSTRG.588,2758109695, Ga0197603_0760,complement(826229..826654), type IV pilus assembly protein PilE
Ga0197603_11,MSTRG.589,2758109696, Ga0197603_0761,complement(826657..830397), type IV pilus assembly protein PilY1
Ga0197603_11,MSTRG.590,2758109697, Ga0197603_0762,complement(830406..830918), type IV pilus assembly protein PilX
Ga0197603_11,MSTRG.590,2758109698, Ga0197603_0763,complement(830915..831928), type IV pilus assembly protein PilW
Ga0197603_11,MSTRG.590,2758109699, Ga0197603_0764,complement(831925..832359), type IV pilus assembly protein PilV
Ga0197603_11,MSTRG.591,2758109700, Ga0197603_0765,complement(832367..832957), type IV fimbrial biogenesis protein FimT
Ga0197603_11,MSTRG.592,2758109701, Ga0197603_0766,833118..834140, two-component system sensor histidine kinase AlgZ
Ga0197603_11,MSTRG.593,2758109702, Ga0197603_0767,complement(834159..835544), hypothetical protein
Ga0197603_11,MSTRG.594,2758109703, Ga0197603_0768,complement(835651..838875), TonB-dependent receptor-like protein
Ga0197603_11,MSTRG.595,2758109704, Ga0197603_0769,complement(839508..840107), MarC family membrane protein
Ga0197603_11,MSTRG.595,2758109705, Ga0197603_0770,complement(840104..840847), short-subunit dehydrogenase
Ga0197603_11,MSTRG.595,2758109706, Ga0197603_0771,complement(840844..841164), monothiol glutaredoxin
Ga0197603_11,MSTRG.596,2758109707, Ga0197603_0772,841286..841864, Fe-Mn family superoxide dismutase
Ga0197603_11,MSTRG.597,2758109708, Ga0197603_0773,complement(842002..843147), 5-(carboxyamino)imidazole ribonucleotide synthase
Ga0197603_11,MSTRG.597,2758109709, Ga0197603_0774,complement(843144..843647), 5-(carboxyamino)imidazole ribonucleotide mutase
Ga0197603_11,MSTRG.598,2758109710, Ga0197603_0775,843706..843975, uncharacterized protein YbaR (Trm112 family)
Ga0197603_11,MSTRG.598,2758109711, Ga0197603_0776,843972..844859, nicotinate-nucleotide pyrophosphorylase [carboxylating]
Ga0197603_11,MSTRG.599,2758109712, Ga0197603_0777,844923..845975, hypothetical protein
Ga0197603_11,MSTRG.600,2758109713, Ga0197603_0778,complement(846247..848361), polyribonucleotide nucleotidyltransferase
Ga0197603_11,MSTRG.601,2758109714, Ga0197603_0779,complement(848530..848790), SSU ribosomal protein S15P
Ga0197603_11,MSTRG.602,2758109715, Ga0197603_0780,complement(848947..849873), tRNA pseudouridine synthase B
Ga0197603_11,MSTRG.603,2758109716, Ga0197603_0781,complement(849953..850345), ribosome-binding factor A
Ga0197603_11,MSTRG.604,2758109717, Ga0197603_0782,complement(850506..853214), translation initiation factor 2 (bIF-2)
Ga0197603_11,MSTRG.605,2758109718, Ga0197603_0783,complement(853310..854821), NusA antitermination factor
Ga0197603_11,MSTRG.606,2758109719, Ga0197603_0784,complement(854826..855416), ribosome maturation factor RimP
Ga0197603_11,MSTRG.607,2758109720, Ga0197603_0785,complement(855617..855690), label=tRNA
Ga0197603_11,MSTRG.608,2758109721, Ga0197603_0786,complement(855891..857351), NADH dehydrogenase subunit N
Ga0197603_11,MSTRG.609,2758109722, Ga0197603_0787,complement(857388..858890), NADH dehydrogenase subunit M
Ga0197603_11,MSTRG.610,2758109723, Ga0197603_0788,complement(858911..861070), NADH dehydrogenase subunit L
Ga0197603_11,MSTRG.611,2758109724, Ga0197603_0789,complement(861078..861383), NADH dehydrogenase subunit K
Ga0197603_11,MSTRG.611,2758109725, Ga0197603_0790,complement(861380..862039), NADH dehydrogenase subunit J
Ga0197603_11,MSTRG.612,2758109726, Ga0197603_0791,complement(862047..862535), NADH dehydrogenase subunit I
Ga0197603_11,MSTRG.613,2758109727, Ga0197603_0792,complement(862539..863630), NADH dehydrogenase subunit H
Ga0197603_11,MSTRG.613,2758109728, Ga0197603_0793,complement(863627..865861), NADH dehydrogenase subunit G
Ga0197603_11,MSTRG.613,2758109729, Ga0197603_0794,complement(865858..867192), NADH dehydrogenase subunit F
Ga0197603_11,MSTRG.614,2758109730, Ga0197603_0795,complement(867196..867723), NADH dehydrogenase subunit E
Ga0197603_11,MSTRG.614,2758109731, Ga0197603_0796,complement(867720..869027), NADH dehydrogenase subunit D
Ga0197603_11,MSTRG.614,2758109732, Ga0197603_0797,complement(869024..869776), NADH dehydrogenase subunit C
Ga0197603_11,MSTRG.615,2758109733, Ga0197603_0798,complement(869813..870367), NADH dehydrogenase subunit B
Ga0197603_11,MSTRG.615,2758109734, Ga0197603_0799,complement(870358..870759), NADH dehydrogenase subunit A
Ga0197603_11,MSTRG.616,2758109735, Ga0197603_0800,complement(870820..870901), label=tRNA
Ga0197603_11,MSTRG.617,2758109736, Ga0197603_0801,complement(870951..871421), protein translocase subunit secG
Ga0197603_11,MSTRG.618,2758109737, Ga0197603_0802,complement(871455..872210), triosephosphate isomerase
Ga0197603_11,MSTRG.619,2758109738, Ga0197603_0803,872323..873123, hypothetical protein
Ga0197603_11,MSTRG.620,2758109739, Ga0197603_0804,873464..873792, putative transposase of IS45 family DUF4096
Ga0197603_11,MSTRG.621,2758109740, Ga0197603_0805,873794..874313, transposase
Ga0197603_11,MSTRG.622,2758109741, Ga0197603_0806,complement(874322..874750), hemoglobin
Ga0197603_11,MSTRG.622,2758109742, Ga0197603_0807,complement(874750..875622), hypothetical protein
Ga0197603_11,MSTRG.622,2758109743, Ga0197603_0808,complement(875619..877985), diguanylate cyclasephosphodiesterase
Ga0197603_11,MSTRG.622,2758109744, Ga0197603_0809,complement(877982..878665), plastocyanin
Ga0197603_11,MSTRG.623,2758109745, Ga0197603_0810,complement(878874..879812), isopenicillin N synthase-like dioxygenase
Ga0197603_11,MSTRG.624,2758109746, Ga0197603_0811,complement(879933..881282), phosphoglucosamine mutase
Ga0197603_11,MSTRG.624,2758109747, Ga0197603_0812,complement(881279..882166), acetyl-CoA carboxylase carboxyltransferase subunit alpha
Ga0197603_11,MSTRG.625,2758109748, Ga0197603_0813,complement(882684..883502), tryptophan synthase alpha chain
Ga0197603_11,MSTRG.625,2758109749, Ga0197603_0814,complement(883499..883999), hypothetical protein
Ga0197603_11,MSTRG.626,2758109750, Ga0197603_0815,complement(884011..885228), tryptophan synthase beta chain
Ga0197603_11,MSTRG.627,2758109751, Ga0197603_0816,885334..886260, transcriptional regulator
Ga0197603_11,MSTRG.628,2758109752, Ga0197603_0817,complement(886669..887337), phosphoribosylanthranilate isomerase
Ga0197603_11,MSTRG.628,2758109753, Ga0197603_0818,complement(887334..888107), tRNA pseudouridine(38-40) synthase
Ga0197603_11,MSTRG.629,2758109754, Ga0197603_0819,complement(888275..888682), hypothetical protein
Ga0197603_11,MSTRG.629,2758109755, Ga0197603_0820,complement(888679..890634), pilus assembly protein FimV
Ga0197603_11,MSTRG.631,2758109756, Ga0197603_0821,891030..891218, hypothetical protein
Ga0197603_11,MSTRG.632,2758109757, Ga0197603_0822,complement(891315..892340), aspartate semialdehyde dehydrogenase
Ga0197603_11,MSTRG.633,2758109758, Ga0197603_0823,complement(892422..893495), gluconate 2-dehydrogenase
Ga0197603_11,MSTRG.633,2758109759, Ga0197603_0824,complement(893488..894591), chorismate synthase
Ga0197603_11,MSTRG.634,2758109760, Ga0197603_0825,complement(894602..895528), [LSU ribosomal protein L3P]-glutamine N5-methyltransferase
Ga0197603_11,MSTRG.635,2758109761, Ga0197603_0826,895609..896259, protein SCO12
Ga0197603_11,MSTRG.635,2758109762, Ga0197603_0827,896256..897104, phosphatidylserine decarboxylase
Ga0197603_11,MSTRG.636,2758109763, Ga0197603_0828,897151..897276, hypothetical protein
Ga0197603_11,MSTRG.630,2758109764, Ga0197603_0829,complement(897673..899256), membrane-bound lytic murein transglycosylase D
Ga0197603_11,MSTRG.637,2758109765, Ga0197603_0830,899551..901056, hypothetical protein
Ga0197603_11,MSTRG.638,2758109766, Ga0197603_0831,901168..902255, putative transposase
Ga0197603_11,MSTRG.639,2758109767, Ga0197603_0832,903160..904434, hypothetical protein
Ga0197603_11,MSTRG.640,2758109768, Ga0197603_0833,complement(904745..905014), hypothetical protein
Ga0197603_11,MSTRG.640,2758109769, Ga0197603_0834,complement(905008..905784), membrane associated rhomboid family serine protease
Ga0197603_11,MSTRG.641,2758109770, Ga0197603_0835,complement(905800..906075), hypothetical protein
Ga0197603_11,MSTRG.642,2758109771, Ga0197603_0836,906187..906690, transcription elongation factor GreB
Ga0197603_11,MSTRG.643,2758109772, Ga0197603_0837,906696..907181, hypothetical protein
Ga0197603_11,MSTRG.644,2758109773, Ga0197603_0838,complement(907216..908580), ribosomal protein S12 methylthiotransferase
Ga0197603_11,MSTRG.645,2758109774, Ga0197603_0839,908762..909424, carboxymethylenebutenolidase
Ga0197603_11,MSTRG.645,2758109775, Ga0197603_0840,909421..909855, diadenosine tetraphosphate (Ap4A) HIT family hydrolase
Ga0197603_11,MSTRG.646,2758109776, Ga0197603_0841,909883..910050, hypothetical protein
Ga0197603_11,MSTRG.647,2758109777, Ga0197603_0842,910654..910839, hypothetical protein
Ga0197603_11,MSTRG.648,2758109778, Ga0197603_0843,complement(911001..911570), dCTP deaminase
Ga0197603_11,MSTRG.649,2758109779, Ga0197603_0844,complement(911814..912665), ATP-binding protein involved in chromosome partitioning
Ga0197603_11,MSTRG.650,2758109780, Ga0197603_0845,913003..915993, TonB-dependent receptor-like protein
Ga0197603_11,MSTRG.651,2758109781, Ga0197603_0846,916358..919435, carboxypeptidase family protein
Ga0197603_11,MSTRG.652,2758109782, Ga0197603_0847,complement(919539..920265), hypothetical protein
Ga0197603_11,MSTRG.653,2758109783, Ga0197603_0848,920382..922523, endothelin-converting enzyme
Ga0197603_11,MSTRG.654,2758109784, Ga0197603_0849,922910..925009, endothelin-converting enzyme
Ga0197603_11,MSTRG.655,2758109785, Ga0197603_0850,925194..927209, putative endopeptidase
Ga0197603_11,MSTRG.656,2758109786, Ga0197603_0851,complement(927433..928131), membrane associated rhomboid family serine protease
Ga0197603_11,MSTRG.657,2758109787, Ga0197603_0852,complement(928172..928579), methylated-DNA-protein-cysteine methyltransferase-like protein
Ga0197603_11,MSTRG.658,2758109788, Ga0197603_0853,complement(929040..930410), NADPH-glutathione reductase
Ga0197603_11,MSTRG.658,2758109789, Ga0197603_0854,complement(930407..931657), D-amino acid dehydrogenase small subunit
Ga0197603_11,MSTRG.659,2758109790, Ga0197603_0855,complement(931665..932909), uncharacterized protein
Ga0197603_11,MSTRG.660,2758109791, Ga0197603_0856,complement(933137..933616), FKBP-type peptidyl prolyl cis-trans isomerase apo-metallochaperone SlyD
Ga0197603_11,MSTRG.661,2758109792, Ga0197603_0857,933726..934268, cell wall-associated NlpC family hydrolase
Ga0197603_11,MSTRG.662,2758109793, Ga0197603_0858,934378..935127, cell wall-associated NlpC family hydrolase
Ga0197603_11,MSTRG.663,2758109794, Ga0197603_0859,complement(935337..935825), acyl-CoA hydrolase
Ga0197603_11,MSTRG.664,2758109795, Ga0197603_0860,complement(936102..936905), methyltransferase family protein
Ga0197603_11,MSTRG.665,2758109796, Ga0197603_0861,complement(936915..938255), Na H -dicarboxylate symporter
Ga0197603_11,MSTRG.666,2758109797, Ga0197603_0862,938403..940103, alkaline phosphatase
Ga0197603_11,MSTRG.667,2758109798, Ga0197603_0863,940608..941912, tRNA(Ile)-lysidine synthase
Ga0197603_11,MSTRG.668,2758109799, Ga0197603_0864,941944..942204, exodeoxyribonuclease VII small subunit
Ga0197603_11,MSTRG.669,2758109800, Ga0197603_0865,942206..943081, farnesyl-diphosphate synthase
Ga0197603_11,MSTRG.670,2758109801, Ga0197603_0866,943545..944642, peptidyl-Lys metalloendopeptidase
Ga0197603_11,MSTRG.671,2758109802, Ga0197603_0867,complement(944712..945098), hypothetical protein
Ga0197603_11,MSTRG.672,2758109803, Ga0197603_0868,complement(945501..946868), microcin-processing peptidase 1
Ga0197603_11,MSTRG.673,2758109804, Ga0197603_0869,947015..947596, ribosome-associated protein
Ga0197603_11,MSTRG.674,2758109805, Ga0197603_0870,complement(947766..949211), microcin-processing peptidase 2
Ga0197603_11,MSTRG.675,2758109806, Ga0197603_0871,949262..950065, hypothetical protein
Ga0197603_11,MSTRG.676,2758109807, Ga0197603_0872,complement(950071..953988), uncharacterized protein (TIGR02099 family)
Ga0197603_11,MSTRG.677,2758109808, Ga0197603_0873,complement(954158..955657), RNAse G
Ga0197603_11,MSTRG.677,2758109809, Ga0197603_0874,complement(955657..956229), septum formation protein
Ga0197603_11,MSTRG.678,2758109810, Ga0197603_0875,956367..957101, hypothetical protein
Ga0197603_11,MSTRG.679,2758109811, Ga0197603_0876,957395..960535, TonB-dependent receptor-like protein
Ga0197603_11,MSTRG.680,2758109812, Ga0197603_0877,960849..961520, outer membrane transport energization protein TonB
Ga0197603_11,MSTRG.681,2758109813, Ga0197603_0878,complement(961951..962421), 23S rRNA (pseudouridine1915-N3)-methyltransferase
